  …¢”µ      XC          YC          ZC      ÇúÂÊ      Á¦¾Ø
  0.941146  -135.211233   30.140231    0.000000  -5.959414e-04  0.000000e+00
  0.941404  -135.411988   30.026437    0.000000  -2.434070e-03  0.000000e+00
  0.941662  -135.612764   29.912779    0.000000  -4.240656e-03  0.000000e+00
  0.941920  -135.813604   29.799344    0.000000  -6.011431e-03  0.000000e+00
  0.942179  -136.014549   29.686216    0.000000  -7.742033e-03  0.000000e+00
  0.942437  -136.215641   29.573479    0.000000  -9.427993e-03  0.000000e+00
  0.942695  -136.416919   29.461210    0.000000  -1.106474e-02  0.000000e+00
  0.942953  -136.618423   29.349488    0.000000  -1.264758e-02  0.000000e+00
  0.943211  -136.820190   29.238387    0.000000  -1.417173e-02  0.000000e+00
  0.943469  -137.022257   29.127979    0.000000  -1.563229e-02  0.000000e+00
  0.943727  -137.224659   29.018331    0.000000  -1.702427e-02  0.000000e+00
  0.943986  -137.427429   28.909508    0.000000  -1.834260e-02  0.000000e+00
  0.944244  -137.630600   28.801573    0.000000  -1.958214e-02  0.000000e+00
  0.944502  -137.834200   28.694582    0.000000  -2.073771e-02  0.000000e+00
  0.944760  -138.038259   28.588588    0.000000  -2.180410e-02  0.000000e+00
  0.945018  -138.242801   28.483642    0.000000  -2.277610e-02  0.000000e+00
  0.945276  -138.447851   28.379787    0.000000  -2.364852e-02  0.000000e+00
  0.945534  -138.653430   28.277064    0.000000  -2.441707e-02  0.000000e+00
  0.945792  -138.859556   28.175508    0.000000  -2.508275e-02  0.000000e+00
  0.946051  -139.066245   28.075151    0.000000  -2.564865e-02  0.000000e+00
  0.946309  -139.273512   27.976018    0.000000  -2.611794e-02  0.000000e+00
  0.946567  -139.481367   27.878131    0.000000  -2.649387e-02  0.000000e+00
  0.946825  -139.689821   27.781507    0.000000  -2.677981e-02  0.000000e+00
  0.947083  -139.898881   27.686161    0.000000  -2.697922e-02  0.000000e+00
  0.947341  -140.108551   27.592102    0.000000  -2.709565e-02  0.000000e+00
  0.947599  -140.318835   27.499335    0.000000  -2.713276e-02  0.000000e+00
  0.947858  -140.529734   27.407864    0.000000  -2.709427e-02  0.000000e+00
  0.948116  -140.741247   27.317687    0.000000  -2.698398e-02  0.000000e+00
  0.948374  -140.953373   27.228801    0.000000  -2.680577e-02  0.000000e+00
  0.948632  -141.166108   27.141197    0.000000  -2.656355e-02  0.000000e+00
  0.948890  -141.379445   27.054866    0.000000  -2.626129e-02  0.000000e+00
  0.949148  -141.593377   26.969795    0.000000  -2.590299e-02  0.000000e+00
  0.949406  -141.807898   26.885968    0.000000  -2.549265e-02  0.000000e+00
  0.949664  -142.022996   26.803369    0.000000  -2.503429e-02  0.000000e+00
  0.949923  -142.238660   26.721976    0.000000  -2.453193e-02  0.000000e+00
  0.950181  -142.454879   26.641768    0.000000  -2.398957e-02  0.000000e+00
  0.950439  -142.671639   26.562721    0.000000  -2.341117e-02  0.000000e+00
  0.950697  -142.888926   26.484809    0.000000  -2.280067e-02  0.000000e+00
  0.950955  -143.106725   26.408004    0.000000  -2.216197e-02  0.000000e+00
  0.951213  -143.325020   26.332280    0.000000  -2.149893e-02  0.000000e+00
  0.951471  -143.543793   26.257604    0.000000  -2.081533e-02  0.000000e+00
  0.951729  -143.763028   26.183948    0.000000  -2.011491e-02  0.000000e+00
  0.951988  -143.982706   26.111278    0.000000  -1.940137e-02  0.000000e+00
  0.952246  -144.202809   26.039562    0.000000  -1.867831e-02  0.000000e+00
  0.952504  -144.423317   25.968768    0.000000  -1.794930e-02  0.000000e+00
  0.952762  -144.644211   25.898862    0.000000  -1.721784e-02  0.000000e+00
  0.953020  -144.865472   25.829809    0.000000  -1.648738e-02  0.000000e+00
  0.953278  -145.087079   25.761577    0.000000  -1.576132e-02  0.000000e+00
  0.953536  -145.309013   25.694132    0.000000  -1.504299e-02  0.000000e+00
  0.953795  -145.531253   25.627440    0.000000  -1.433569e-02  0.000000e+00
  0.954053  -145.753779   25.561468    0.000000  -1.364270e-02  0.000000e+00
  0.954311  -145.976571   25.496185    0.000000  -1.296722e-02  0.000000e+00
  0.954569  -146.199610   25.431557    0.000000  -1.231246e-02  0.000000e+00
  0.954827  -146.422877   25.367555    0.000000  -1.168160e-02  0.000000e+00
  0.955085  -146.646351   25.304150    0.000000  -1.107780e-02  0.000000e+00
  0.955343  -146.870015   25.241312    0.000000  -1.050420e-02  0.000000e+00
  0.955601  -147.093851   25.179016    0.000000  -9.963967e-03  0.000000e+00
  0.955860  -147.317840   25.117235    0.000000  -9.460244e-03  0.000000e+00
  0.956118  -147.541966   25.055946    0.000000  -8.996193e-03  0.000000e+00
  0.956376  -147.766214   24.995128    0.000000  -8.574991e-03  0.000000e+00
  0.956634  -147.990567   24.934760    0.000000  -8.199829e-03  0.000000e+00
  0.956892  -148.215012   24.874827    0.000000  -7.873926e-03  0.000000e+00
  0.957150  -148.439535   24.815313    0.000000  -7.600436e-03  0.000000e+00
  0.957408  -148.664124   24.756206    0.000000  -7.380126e-03  0.000000e+00
  0.957666  -148.888768   24.697496    0.000000  -7.211114e-03  0.000000e+00
  0.957925  -149.113457   24.639176    0.000000  -7.091408e-03  0.000000e+00
  0.958183  -149.338183   24.581241    0.000000  -7.019034e-03  0.000000e+00
  0.958441  -149.562937   24.523690    0.000000  -6.992039e-03  0.000000e+00
  0.958699  -149.787712   24.466522    0.000000  -7.008487e-03  0.000000e+00
  0.958957  -150.012502   24.409739    0.000000  -7.066452e-03  0.000000e+00
  0.959215  -150.237302   24.353345    0.000000  -7.164018e-03  0.000000e+00
  0.959473  -150.462109   24.297346    0.000000  -7.299275e-03  0.000000e+00
  0.959732  -150.686918   24.241750    0.000000  -7.470314e-03  0.000000e+00
  0.959990  -150.911727   24.186567    0.000000  -7.675230e-03  0.000000e+00
  0.960248  -151.136534   24.131807    0.000000  -7.912112e-03  0.000000e+00
  0.960506  -151.361339   24.077485    0.000000  -8.179045e-03  0.000000e+00
  0.960764  -151.586140   24.023612    0.000000  -8.474109e-03  0.000000e+00
  0.961022  -151.810939   23.970206    0.000000  -8.795371e-03  0.000000e+00
  0.961280  -152.035736   23.917283    0.000000  -9.140890e-03  0.000000e+00
  0.961538  -152.260532   23.864860    0.000000  -9.508708e-03  0.000000e+00
  0.961797  -152.485330   23.812957    0.000000  -9.896855e-03  0.000000e+00
  0.962055  -152.710132   23.761593    0.000000  -1.030334e-02  0.000000e+00
  0.962313  -152.934942   23.710789    0.000000  -1.072617e-02  0.000000e+00
  0.962571  -153.159763   23.660567    0.000000  -1.116331e-02  0.000000e+00
  0.962829  -153.384599   23.610947    0.000000  -1.161272e-02  0.000000e+00
  0.963087  -153.609455   23.561954    0.000000  -1.207235e-02  0.000000e+00
  0.963345  -153.834335   23.513608    0.000000  -1.254010e-02  0.000000e+00
  0.963604  -154.059244   23.465935    0.000000  -1.301387e-02  0.000000e+00
  0.963862  -154.284188   23.418957    0.000000  -1.349155e-02  0.000000e+00
  0.964120  -154.509172   23.372698    0.000000  -1.397100e-02  0.000000e+00
  0.964378  -154.734203   23.327182    0.000000  -1.445006e-02  0.000000e+00
  0.964636  -154.959285   23.282431    0.000000  -1.492655e-02  0.000000e+00
  0.964894  -155.184426   23.238470    0.000000  -1.539829e-02  0.000000e+00
  0.965152  -155.409632   23.195321    0.000000  -1.586307e-02  0.000000e+00
  0.965410  -155.634908   23.153008    0.000000  -1.631869e-02  0.000000e+00
  0.965669  -155.860262   23.111552    0.000000  -1.676293e-02  0.000000e+00
  0.965927  -156.085700   23.070974    0.000000  -1.719357e-02  0.000000e+00
  0.966185  -156.311228   23.031297    0.000000  -1.760837e-02  0.000000e+00
  0.966443  -156.536852   22.992540    0.000000  -1.800513e-02  0.000000e+00
  0.966701  -156.762579   22.954722    0.000000  -1.838163e-02  0.000000e+00
  0.966959  -156.988414   22.917861    0.000000  -1.873567e-02  0.000000e+00
  0.967217  -157.214365   22.881976    0.000000  -1.906505e-02  0.000000e+00
  0.967475  -157.440436   22.847081    0.000000  -1.936760e-02  0.000000e+00
  0.967734  -157.666632   22.813193    0.000000  -1.964119e-02  0.000000e+00
  0.967992  -157.892960   22.780323    0.000000  -1.988369e-02  0.000000e+00
  0.968250  -158.119424   22.748484    0.000000  -2.009302e-02  0.000000e+00
  0.968508  -158.346029   22.717686    0.000000  -2.026712e-02  0.000000e+00
  0.968766  -158.572778   22.687939    0.000000  -2.040399e-02  0.000000e+00
  0.969024  -158.799677   22.659248    0.000000  -2.050225e-02  0.000000e+00
  0.969282  -159.026727   22.631618    0.000000  -2.056255e-02  0.000000e+00
  0.969541  -159.253932   22.605054    0.000000  -2.058598e-02  0.000000e+00
  0.969799  -159.481295   22.579555    0.000000  -2.057365e-02  0.000000e+00
  0.970057  -159.708817   22.555123    0.000000  -2.052669e-02  0.000000e+00
  0.970315  -159.936501   22.531754    0.000000  -2.044628e-02  0.000000e+00
  0.970573  -160.164348   22.509446    0.000000  -2.033360e-02  0.000000e+00
  0.970831  -160.392358   22.488193    0.000000  -2.018983e-02  0.000000e+00
  0.971089  -160.620533   22.467988    0.000000  -2.001619e-02  0.000000e+00
  0.971347  -160.848872   22.448824    0.000000  -1.981391e-02  0.000000e+00
  0.971606  -161.077375   22.430690    0.000000  -1.958422e-02  0.000000e+00
  0.971864  -161.306043   22.413576    0.000000  -1.932835e-02  0.000000e+00
  0.972122  -161.534874   22.397469    0.000000  -1.904755e-02  0.000000e+00
  0.972380  -161.763867   22.382356    0.000000  -1.874305e-02  0.000000e+00
  0.972638  -161.993021   22.368222    0.000000  -1.841610e-02  0.000000e+00
  0.972896  -162.222335   22.355052    0.000000  -1.806793e-02  0.000000e+00
  0.973154  -162.451805   22.342828    0.000000  -1.769978e-02  0.000000e+00
  0.973412  -162.681431   22.331532    0.000000  -1.731284e-02  0.000000e+00
  0.973671  -162.911210   22.321145    0.000000  -1.690834e-02  0.000000e+00
  0.973929  -163.141138   22.311648    0.000000  -1.648746e-02  0.000000e+00
  0.974187  -163.371213   22.303019    0.000000  -1.605139e-02  0.000000e+00
  0.974445  -163.601433   22.295237    0.000000  -1.560129e-02  0.000000e+00
  0.974703  -163.831793   22.288279    0.000000  -1.513830e-02  0.000000e+00
  0.974961  -164.062290   22.282121    0.000000  -1.466355e-02  0.000000e+00
  0.975219  -164.292920   22.276741    0.000000  -1.417814e-02  0.000000e+00
  0.975478  -164.523679   22.272112    0.000000  -1.368317e-02  0.000000e+00
  0.975736  -164.754564   22.268211    0.000000  -1.317971e-02  0.000000e+00
  0.975994  -164.985569   22.265011    0.000000  -1.266881e-02  0.000000e+00
  0.976252  -165.216691   22.262487    0.000000  -1.215149e-02  0.000000e+00
  0.976510  -165.447924   22.260610    0.000000  -1.162877e-02  0.000000e+00
  0.976768  -165.679265   22.259355    0.000000  -1.110163e-02  0.000000e+00
  0.977026  -165.910708   22.258694    0.000000  -1.057105e-02  0.000000e+00
  0.977284  -166.142249   22.258599    0.000000  -1.003798e-02  0.000000e+00
  0.977543  -166.373881   22.259043    0.000000  -9.503359e-03  0.000000e+00
  0.977801  -166.605602   22.259997    0.000000  -8.968112e-03  0.000000e+00
  0.978059  -166.837404   22.261433    0.000000  -8.433143e-03  0.000000e+00
  0.978317  -167.069283   22.263323    0.000000  -7.899344e-03  0.000000e+00
  0.978575  -167.301234   22.265639    0.000000  -7.367598e-03  0.000000e+00
  0.978833  -167.533251   22.268352    0.000000  -6.838773e-03  0.000000e+00
  0.979091  -167.765328   22.271434    0.000000  -6.313728e-03  0.000000e+00
  0.979350  -167.997462   22.274857    0.000000  -5.793316e-03  0.000000e+00
  0.979608  -168.229645   22.278593    0.000000  -5.278382e-03  0.000000e+00
  0.979866  -168.461873   22.282615    0.000000  -4.769764e-03  0.000000e+00
  0.980124  -168.694140   22.286894    0.000000  -4.268299e-03  0.000000e+00
  0.980382  -168.926441   22.291405    0.000000  -3.774819e-03  0.000000e+00
  0.980640  -169.158771   22.296121    0.000000  -3.290156e-03  0.000000e+00
  0.980898  -169.391123   22.301014    0.000000  -2.815143e-03  0.000000e+00
  0.981156  -169.623494   22.306061    0.000000  -2.350614e-03  0.000000e+00
  0.981415  -169.855878   22.311234    0.000000  -1.897407e-03  0.000000e+00
  0.981673  -170.088269   22.316510    0.000000  -1.456363e-03  0.000000e+00
  0.981931  -170.320663   22.321865    0.000000  -1.028328e-03  0.000000e+00
  0.982189  -170.553055   22.327276    0.000000  -6.141573e-04  0.000000e+00
  0.982447  -170.785439   22.332720    0.000000  -2.147111e-04  0.000000e+00
  0.982705  -171.017812   22.338175    0.000000  1.691410e-04  0.000000e+00
  0.982963  -171.250169   22.343621    0.000000  5.365203e-04  0.000000e+00
  0.983221  -171.482505   22.349037    0.000000  8.865379e-04  0.000000e+00
  0.983480  -171.714815   22.354405    0.000000  1.218295e-03  0.000000e+00
  0.983738  -171.947097   22.359707    0.000000  1.530880e-03  0.000000e+00
  0.983996  -172.179345   22.364925    0.000000  1.823373e-03  0.000000e+00
  0.984254  -172.411556   22.370044    0.000000  2.094840e-03  0.000000e+00
  0.984512  -172.643727   22.375050    0.000000  2.344373e-03  0.000000e+00
  0.984770  -172.875854   22.379928    0.000000  2.571799e-03  0.000000e+00
  0.985028  -173.107934   22.384666    0.000000  2.777626e-03  0.000000e+00
  0.985287  -173.339964   22.389254    0.000000  2.962380e-03  0.000000e+00
  0.985545  -173.571941   22.393682    0.000000  3.126581e-03  0.000000e+00
  0.985803  -173.803863   22.397940    0.000000  3.270744e-03  0.000000e+00
  0.986061  -174.035727   22.402021    0.000000  3.395381e-03  0.000000e+00
  0.986319  -174.267531   22.405919    0.000000  3.501000e-03  0.000000e+00
  0.986577  -174.499274   22.409628    0.000000  3.588108e-03  0.000000e+00
  0.986835  -174.730952   22.413143    0.000000  3.657207e-03  0.000000e+00
  0.987093  -174.962565   22.416461    0.000000  3.708802e-03  0.000000e+00
  0.987352  -175.194111   22.419579    0.000000  3.743395e-03  0.000000e+00
  0.987610  -175.425588   22.422496    0.000000  3.761489e-03  0.000000e+00
  0.987868  -175.656997   22.425210    0.000000  3.763586e-03  0.000000e+00
  0.988126  -175.888335   22.427722    0.000000  3.750190e-03  0.000000e+00
  0.988384  -176.119601   22.430033    0.000000  3.721807e-03  0.000000e+00
  0.988642  -176.350796   22.432144    0.000000  3.678944e-03  0.000000e+00
  0.988900  -176.581919   22.434058    0.000000  3.622109e-03  0.000000e+00
  0.989158  -176.812968   22.435778    0.000000  3.551813e-03  0.000000e+00
  0.989417  -177.043945   22.437308    0.000000  3.468570e-03  0.000000e+00
  0.989675  -177.274848   22.438652    0.000000  3.372896e-03  0.000000e+00
  0.989933  -177.505679   22.439817    0.000000  3.265309e-03  0.000000e+00
  0.990191  -177.736436   22.440807    0.000000  3.146332e-03  0.000000e+00
  0.990449  -177.967121   22.441629    0.000000  3.016489e-03  0.000000e+00
  0.990707  -178.197734   22.442291    0.000000  2.876309e-03  0.000000e+00
  0.990965  -178.428275   22.442800    0.000000  2.726322e-03  0.000000e+00
  0.991224  -178.658745   22.443164    0.000000  2.567063e-03  0.000000e+00
  0.991482  -178.889144   22.443391    0.000000  2.399070e-03  0.000000e+00
  0.991740  -179.119475   22.443491    0.000000  2.222884e-03  0.000000e+00
  0.991998  -179.349737   22.443473    0.000000  2.039048e-03  0.000000e+00
  0.992256  -179.579931   22.443348    0.000000  1.848111e-03  0.000000e+00
  0.992514  -179.810060   22.443124    0.000000  1.650624e-03  0.000000e+00
  0.992772  -180.040124   22.442813    0.000000  1.447138e-03  0.000000e+00
  0.993030  -180.270124   22.442426    0.000000  1.238213e-03  0.000000e+00
  0.993289  -180.500063   22.441973    0.000000  1.024408e-03  0.000000e+00
  0.993547  -180.729941   22.441466    0.000000  8.062843e-04  0.000000e+00
  0.993805  -180.959760   22.440917    0.000000  5.844092e-04  0.000000e+00
  0.994063  -181.189522   22.440337    0.000000  3.593504e-04  0.000000e+00
  0.994321  -181.419229   22.439738    0.000000  1.316790e-04  0.000000e+00
  0.994579  -181.648883   22.439133    0.000000  -9.803167e-05  0.000000e+00
  0.994837  -181.878484   22.438533    0.000000  -3.292058e-04  0.000000e+00
  0.995096  -182.108037   22.437950    0.000000  -5.612654e-04  0.000000e+00
  0.995354  -182.337541   22.437397    0.000000  -7.936304e-04  0.000000e+00
  0.995612  -182.567000   22.436886    0.000000  -1.025719e-03  0.000000e+00
  0.995870  -182.796416   22.436429    0.000000  -1.256948e-03  0.000000e+00
  0.996128  -183.025790   22.436038    0.000000  -1.486731e-03  0.000000e+00
  0.996386  -183.255126   22.435725    0.000000  -1.714482e-03  0.000000e+00
  0.996644  -183.484424   22.435503    0.000000  -1.939614e-03  0.000000e+00
  0.996902  -183.713688   22.435383    0.000000  -2.161538e-03  0.000000e+00
  0.997161  -183.942921   22.435376    0.000000  -2.379665e-03  0.000000e+00
  0.997419  -184.172123   22.435494    0.000000  -2.593405e-03  0.000000e+00
  0.997677  -184.401298   22.435748    0.000000  -2.802167e-03  0.000000e+00
  0.997935  -184.630447   22.436150    0.000000  -3.005362e-03  0.000000e+00
  0.998193  -184.859574   22.436709    0.000000  -3.202399e-03  0.000000e+00
  0.998451  -185.088681   22.437436    0.000000  -3.392690e-03  0.000000e+00
  0.998709  -185.317770   22.438341    0.000000  -3.575646e-03  0.000000e+00
  0.998967  -185.546844   22.439434    0.000000  -3.750679e-03  0.000000e+00
  0.999226  -185.775905   22.440724    0.000000  -3.917203e-03  0.000000e+00
  0.999484  -186.004955   22.442218    0.000000  -4.074634e-03  0.000000e+00
  0.999742  -186.233997   22.443927    0.000000  -4.222387e-03  0.000000e+00
